"","X","originalid","originaltraitname","originaltraitdef","standardisedtraitname","standardisedtraitdef","originaltraitvalue","originaltraitunit","originalerrorpos","originalerrorneg","originalerrorunit","standardisedtraitvalue","standardisedtraitunit","standardisederrorpos","standardisederrorneg","standardisederrorunit","replicates","habitat","labfield","arenavalue","arenaunit","arenavaluesi","arenaunitsi","ambienttemp","ambienttempmethod","ambienttempunit","ambientlight","ambientlightunit","secondstressor","secondstressordef","secondstressorvalue","secondstressorunit","timestart","timeend","totalobstimevalue","totalobstimeunit","totalobstimevaluesi","totalobstimeunitsi","totalobstimenotes","resrepvalue","resrepunit","resrepvaluesi","resrepunitsi","location","locationtype","originallocationdate","locationdate","locationdateprecision","coordinatetype","latitude","longitude","interactor1","interactor1common","interactor1wholepart","interactor1wholeparttype","interactor1number","interactor1kingdom","interactor1phylum","interactor1class","interactor1order","interactor1family","interactor1genus","interactor1species","interactor1stage","interactor1temp","interactor1tempunit","interactor1tempmethod","interactor1growthtemp","interactor1growthtempunit","interactor1growthdur","interactor1growthdurunit","interactor1growthtype","interactor1acc","interactor1acctemp","interactor1acctempnotes","interactor1acctime","interactor1acctimenotes","interactor1acctimeunit","interactor1origtemp","interactor1origtempnotes","interactor1origtime","interactor1origtimenotes","interactor1origtimeunit","interactor1equilibtimevalue","interactor1equilibtimeunit","interactor1size","interactor1sizeunit","interactor1sizetype","interactor1sizesi","interactor1sizeunitsi","interactor1denvalue","interactor1denunit","interactor1dentypesi","interactor1denvaluesi","interactor1denunitsi","interactor1massvaluesi","interactor1massunitsi","interactor2","interactor2common","interactor2kingdom","interactor2phylum","interactor2class","interactor2order","interactor2family","interactor2genus","interactor2species","interactor2stage","interactor2temp","interactor2tempunit","interactor2tempmethod","interactor2growthtemp","interactor2growthtempunit","interactor2growthdur","interactor2growthdurunit","interactor2growthtype","interactor2acc","interactor2acctemp","interactor2acctempnotes","interactor2acctime","interactor2acctimenotes","interactor2acctimeunit","interactor2origtemp","interactor2origtempnotes","interactor2origtime","interactor2origtimenotes","interactor2origtimeunit","interactor2equilibtimevalue","interactor2equilibtimeunit","interactor2size","interactor2sizeunit","interactor2sizetype","interactor2sizesi","interactor2sizeunitsi","interactor2denvalue","interactor2denunit","interactor2dentypesi","interactor2denvaluesi","interactor2denunitsi","interactor2massvaluesi","interactor2massunitsi","physicalprocess","physicalprocess_1","physicalprocess_2","figuretable","citation","doi","submittedby","contributoremail","notes","VecMismatchID"
"379",18365,"MTD2179","Development Rate","Rate at which an individual completes development of one or more life stages","Development Rate","Rate at which an individual completes development of one or more life stages",0.0636,"event / (1 individual * 24 hour)",0.00093767,0.00093767,"",7.361111e-07,"event / (individual * second)",1.085266e-08,1.085266e-08,"SE",NA,"terrestrial","lab",NA,"",NA,"",32,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","juvenile",32,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Sesamia calamistis","durra stemborer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Sesamia","calamistis","egg",32,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.2635157964275e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.2635157964275e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Fig 1","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",60
"380",18366,"MTD2180","Development Rate","Rate at which an individual completes development of one or more life stages","Development Rate","Rate at which an individual completes development of one or more life stages",0.0234,"event / (1 individual * 24 hour)",0.0010224,0.0010224,"",2.708333e-07,"event / (individual * second)",1.183333e-08,1.183333e-08,"SE",NA,"terrestrial","lab",NA,"",NA,"",18,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","juvenile",18,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Sesamia calamistis","durra stemborer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Sesamia","calamistis","egg",18,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.2635157964275e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.2635157964275e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Fig 1","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",60
"381",18367,"MTD2180","Development Rate","Rate at which an individual completes development of one or more life stages","Development Rate","Rate at which an individual completes development of one or more life stages",0.0339,"event / (1 individual * 24 hour)",0.0010232,0.0010232,"",3.923611e-07,"event / (individual * second)",1.184259e-08,1.184259e-08,"SE",NA,"terrestrial","lab",NA,"",NA,"",21,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","juvenile",21,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Sesamia calamistis","durra stemborer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Sesamia","calamistis","egg",21,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.2635157964275e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.2635157964275e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Fig 1","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",60
"382",18368,"MTD2180","Development Rate","Rate at which an individual completes development of one or more life stages","Development Rate","Rate at which an individual completes development of one or more life stages",0.0442,"event / (1 individual * 24 hour)",0.00085243,0.00085243,"",5.115741e-07,"event / (individual * second)",9.866088e-09,9.866088e-09,"SE",NA,"terrestrial","lab",NA,"",NA,"",24,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","juvenile",24,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Sesamia calamistis","durra stemborer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Sesamia","calamistis","egg",24,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.2635157964275e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.2635157964275e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Fig 1","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",60
"383",18369,"MTD2180","Development Rate","Rate at which an individual completes development of one or more life stages","Development Rate","Rate at which an individual completes development of one or more life stages",0.0537,"event / (1 individual * 24 hour)",0.0015341,0.0015341,"",6.215278e-07,"event / (individual * second)",1.775579e-08,1.775579e-08,"SE",NA,"terrestrial","lab",NA,"",NA,"",27,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","juvenile",27,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Sesamia calamistis","durra stemborer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Sesamia","calamistis","egg",27,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.2635157964275e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.2635157964275e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Fig 1","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",60
"384",18370,"MTD2180","Development Rate","Rate at which an individual completes development of one or more life stages","Development Rate","Rate at which an individual completes development of one or more life stages",0.0597,"event / (1 individual * 24 hour)",0.0021308,0.0021308,"",6.91e-07,"event / (individual * second)",2.466204e-08,2.466204e-08,"SE",NA,"terrestrial","lab",NA,"",NA,"",30,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","juvenile",30,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Sesamia calamistis","durra stemborer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Sesamia","calamistis","egg",30,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.2635157964275e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.2635157964275e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Fig 1","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",60
"385",18371,"MTD2180","Development Rate","Rate at which an individual completes development of one or more life stages","Development Rate","Rate at which an individual completes development of one or more life stages",0.0568,"event / (1 individual * 24 hour)",0.0011079,0.0011079,"",6.574074e-07,"event / (individual * second)",1.282292e-08,1.282292e-08,"SE",NA,"terrestrial","lab",NA,"",NA,"",32,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","juvenile",32,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Sesamia calamistis","durra stemborer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Sesamia","calamistis","egg",32,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.2635157964275e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.2635157964275e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Fig 1","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",60
"422",18408,"MTD2187","Longevity","Length of adult life","Longevity","Length of adult life",19.5,"day / 1 individual",0.67,0.67,"",1684800,"second / individual",57888,57888,"SE",NA,"terrestrial","lab",NA,"",NA,"",18,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","adult (female)",18,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.35119179776263e-08,"kilogram",NA,"not stated","",NA,"",3.35119179776263e-08,"kilogram (wet body mass)","Busseola fusca","maize stalk borer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Busseola","fusca","egg",18,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",NA,"","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Table 5","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",61
"423",18409,"MTD2187","Longevity","Length of adult life","Longevity","Length of adult life",17.6,"day / 1 individual",0.94,0.94,"",1520640,"second / individual",81216,81216,"SE",NA,"terrestrial","lab",NA,"",NA,"",21,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","adult (female)",21,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.35119179776263e-08,"kilogram",NA,"not stated","",NA,"",3.35119179776263e-08,"kilogram (wet body mass)","Busseola fusca","maize stalk borer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Busseola","fusca","egg",21,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",NA,"","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Table 5","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",61
"424",18410,"MTD2187","Longevity","Length of adult life","Longevity","Length of adult life",16.6,"day / 1 individual",0.09,0.09,"",1434240,"second / individual",7776,7776,"SE",NA,"terrestrial","lab",NA,"",NA,"",24,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","adult (female)",24,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.35119179776263e-08,"kilogram",NA,"not stated","",NA,"",3.35119179776263e-08,"kilogram (wet body mass)","Busseola fusca","maize stalk borer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Busseola","fusca","egg",24,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",NA,"","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Table 5","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",61
"425",18411,"MTD2187","Longevity","Length of adult life","Longevity","Length of adult life",16,"day / 1 individual",0.74,0.74,"",1382400,"second / individual",63936,63936,"SE",NA,"terrestrial","lab",NA,"",NA,"",27,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Benin (collected); Nairobi, Kenya (measurement)",NA,NA,"",0,NA,8.972,2.241,"Telenomus isis","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","isis","adult (female)",27,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24 + 6 hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",3.35119179776263e-08,"kilogram",NA,"not stated","",NA,"",3.35119179776263e-08,"kilogram (wet body mass)","Busseola fusca","maize stalk borer","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Busseola","fusca","egg",27,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",108000,"24+6hrs","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",2.182729911843e-08,"kilogram",NA,"","",NA,"",2.182729911843e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Table 5","Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19","http://dx.doi.org/10.1603/022.038.0345","Biotraits","null@null.invalid","",61
